,topic,last_sentence,checked_sentence,eval_label,generated_sentence
1782,The Walking Dead (TV series),"Oooh! I've heard so much about that show, but I haven't seen it! Is it very popular?","Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",It is! Since it's 3rd season its attracted the most 18-49 year old viewers of any broadcast or cable series!,"yes , it is a game of walking where the game is played with a dead player and a game of walking ."
1783,Bowling,ha ha hilarious.  I think I maybe have gotten one strike before. ,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.","One strike is pretty good, have you ever tried any of the unusual bowling variations, like nine-pin bowling or candlepin bowling?","i ' m not sure , but i know that there are three - - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 , 22 , 22 , 22 , 22 , 22 , and five - - - - - - - - - - - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 - - 22 - 22 - 22 - 22 - 22 - 22 - 22 - 22 -"
1784,Bowling,That sounds fun. Bowling does not sound too strenuous. ,"The maximum score is 300, which is achieved by getting 12 strikes in a row.","the max score is 300, where you can achieve this by getting 12 strikes in a row","it was invented in 1887 in chicago , illinois ."
1785,no_passages_used,True. It gives people a chance to break out their normal routines and engage in their own worlds of fantasy. ,no_passages_used,"Our town has a Renaissance festival where people dress up.  I have gone to observe and enjoy, but those in character seem to love it.",i ' ve never been to a fair one myself . i ' ve always wanted to be a dancer and i ' ve been reading about them .
1786,Precipitation,"That's a very good point, I hate the cold weather cause its cold and colorless.","The main forms of precipitation include drizzle, rain, sleet, snow, graupel and hail.","Yeah and what is worse bout winter is all the snow, sleet, and hail. I love the rain in the summer.","i ' m not sure , but i ' m glad there ' s a lot of rain rain , which is a lot of rain rain ."
1787,Medical billing,"Medical billing
Medical bills can really destory a family financially.",Medical billing is a payment practice within the United States health system.,I know that Medical billings is a payment practice in the USA.,that ' s awesome ! it ' s a private sector that operates in private sector .
1788,Popcorn,It smells up the house too much while its cooking too! I just dont like it at all1,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",I love it at the movies.  People have been eating popcorn since at least 3600 bc,i ' ve never been in a balloon before . i ' m afraid they ' re built in a balloon .
1789,no_passages_used,Yes it is..I am the owner of a small firm and am curious if you have positive or negative thoughts about it,no_passages_used,I think Marketing has a place in a business as long as they aren't pop up ads.,"i like to use blues style style , blues , and jazz ."
1790,Green,"Green
I really like the color green. Always was my favorite one.","In subtractive color systems, used in painting and color printing, it is created by a combination of yellow and blue, or yellow and cyan; in the RGB color model, used on television and computer screens, it is one of the additive primary colors, along with red and blue, which are mixed in different combinations to create all other colors.",It was always one of the easier colors to remember as far as mixing paints.  yellow and blue makes green.,"green is the color of plants , green and green ."
1791,Harry Potter,Is that where she is from? I think I heard that she was unemployed when she wrote Harry Potter.,Harry Potter is a series of fantasy novels written by British author J. K. Rowling.,That's a myth J. K. Rowlings actually worked for amnesty international as a international writer when she started writing Harry Potter. ,"i ' m not sure , but i know that she has sold over 100 million copies of the book sold sold sold sold worldwide worldwide ."
1792,Skiing,"Skiing
i think skiing is for rich people","Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.","Same here, I've never tried skiing whether it was for recreation or for transport.",it is a very important part of the economic inequality .
1793,Skiing,yea i agree the other seems insane,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",To ski you basically use skis to glide on the snow.,"yeah , it is a sport that is used for sport sport sport ."
1794,Cycling,Cycling,"Cycling, also called bicycling or biking, is the use of bicycles for transport, recreation, exercise or sport.","I love cycling, for recreation AND for transportation. I usually unicycle everywhere, do you like to bike around?",i love to travel . it is a mode of transportation that is used as a mode of transportation .
