,topic,last_sentence,checked_sentence,eval_label,generated_sentence
3528,Cartoon,Cartoon,"A cartoon is a type of two-dimensional illustration, possibly animated.",Hi there! As an adult I still enjoy cartoons. What about you?,Have you ever seen the cartoon Space Cats? It's an American animated television series that aired on NBC in 1991.
3529,South Park,I can't believe it has been out that long. That was the year my oldest son was born. 21 years ago.,"Subsequent ratings have varied but it remains one of Comedy Central's highest rated shows, and is slated to air in new episodes through 2019.",I know! And they have some new episodes coming on it in  2019.,"That's a long time ago! It's still one of Comedy Central's highest rated shows, and is slated to air new episodes through 2019."
3530,Text messaging,Text messaging,"Text messaging, or texting, is the act of composing and sending electronic messages, typically consisting of alphabetic and numeric characters, between two or more users of mobile phones, tablets, desktops/laptops, or other devices.",I prefer texting than calling on the phone.,"I love texting, or texting, is the act of composing and sending electronic messages, typically consisting of alphabetic and numeric characters"
3531,Prehistoric art,"Yes, it is amazing to see art that was made at the very beginning of time. I saw a filming of a cave that had animals and people painted all over it. I forget the name of the cave but it was in Egypt.","In the history of art, prehistoric art is all art produced in preliterate, prehistorical cultures beginning somewhere in very late geological history, and generally continuing until that culture either develops writing or other methods of record-keeping, or makes significant contact with another culture that has, and that makes some record of major historical events.","It means you like prehistorical arts. They are produced in preliterate, prehistorical cultures beginning somewhere in very late geological history, and generally continuing until that culture either develops writing or other methods of record-keeping","That is so cool.  The oldest art objects in the world—a series of tiny, drilled snail shells about 75,000 years old"
3532,Sibling,It is indeed. I have 4 sisters and 3 brothers.  It was definitely a busy household growing up.,"A male sibling is a brother, and a female sibling is a sister.",i have grown up with 3 sisters and 1 brothers and my family is  also a busy household growing up,a full siblings is a first degree relative of a person who has more than one full sibling. 
3533,Video game,Video game,A video game is an electronic game that involves interaction with a user interface to generate visual feedback on a video device such as a TV screen or computer monitor.,What kind of video games do you like?,I love to play video games.  It is an electronic game that involves interaction with a user interface to generate visual feedback on a video device such as a TV screen or computer monitor.
3534,Dance,"Yes, indeed. What cultural meanings come to mind when you think of dance?","An important distinction is to be drawn between the contexts of theatrical and participatory dance, although these two categories are not always completely separate; both may have special functions, whether social, ceremonial, competitive, erotic, martial, or sacred/liturgical.","Some of its many functions that come to mind are social, ceremonial, and competitive in meaning",I like to think of it as a performing art form consisting of purposefully selected sequences of human movement.
3535,Parrot,"Parrot
I love my pet parrot.  He is so funny to talk to.","Parrots, also known as psittacines , are birds of the roughly 393 species in 92 genera that make up the order Psittaciformes, found in most tropical and subtropical regions.",I love them as much too. There are roughly 393 species in 92 genera ,"I love parrots too! They are so colorful and vividly colored, and some are multi-coloured."
3536,Golden age of American animation,"Yes I love cartoons, and especially Animee",The golden age of American animation was a period in the history of U.S. animation that began with the advent of sound cartoons in 1928 and continued until around 1969 when theatrical animated shorts began losing to the new medium of television animation.,"I have a soft spot for the golden age of cartoons, between 1928 and 1969",Anime and manga fandom (otherwise known as fan community) is a worldwide community of fans of anime and manga.
3537,Developmental disorder,Developmental disorder,Yet others include antisocial behavior and schizophrenia that begins in childhood and continues through life.,Schizophrenia is a terrifying developmental and psychiatric disorder. Most people get it in early adolescence. I can't even imagine...,I have a friend who has a developmental disorder. He has a hard time with social interaction and communication.
3538,Text messaging,"Really? Texting is okay, but there is a human-like quality that you can't replace when you hear someone's voice.","Text messages may be sent over a cellular network, or may also be sent via an Internet connection.",I only text when its over a cellular network.,Text messages can be sent over a cellular network or over the internet. I prefer the internet connection.
3539,Prehistoric art,"I do.  Yes, because in that same came they found the very first primitive beginnings of the alphabet that later morphed into Glyphs, also know as heiroglyphs. ","At this point ancient art begins, for the older literate cultures.","Of course yes, there was no literacy back then so ancient art begins for the older literate cultures.","Yes, it is amazing to see art that was made at the very beginning of time. The end-date for what is covered by the term thus varies greatly between different parts of the world."
