,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2480,Beach,"Beach
I grew up right near the beach and I loved it. Do you enjoy the beach?",A beach is a landform alongside a body of water which consists of loose particles.,I love the beach.  Such a beautiful landform that resides alongside bodies of water all over the world.,"I love the beach! I live in a small town in Dorset, England on the Studland peninsula."
2481,2001 South American Race Walking Championships,I am not very fast so this may be the race for me! haha,"The results for the 20 km races (both men and women) were extracted from the Pan American Race Walking Cup results, while the South American Race Walking Championships additionally featured separate races for men in 35 km, and for junior and youth athletes (both men and women).",Hahaha hopefully you have endurance though. They are at least 10km long! Some are 20km long. ,"I am not very fast either, but I would like to think I could do it. The Pan American Race Walking Cup is held in Toronto, Canada."
2482,Pizza,Pizza is my favorite food ,"It can also be topped with additional vegetables, meats, and condiments, and can be made without cheese.",It can be topped with vegetables and meats,pizza is a super awesome classic italian cuisine. italian cooks rely chiefly on the quality of the ingredients rather than on elaborate preparation
2483,no_passages_used,"Awesome, when did marching bands start?",no_passages_used,You could say about 1907. It really depends on if you mean the first literal or the first game,"Most high school marching bands, and some college marching bands are accompanied by a color guard, a group of performers who add a visual interpretation to the music through the use of props, most often flags, rifles, and sabres."
2484,Poodle,How big do they get? do you know,The origins of the poodles are still discussed with a dispute over whether the poodle descends from the old French Barbet breed or from Germany as a type of water dog.,They are pretty small and can fit in a purse. The poodle descended from a German water dog or a French Barbet breed.,"They are small poodles. They can be as small as a miniature poodle, but they can also be as large as a toy poodle."
2485,no_passages_used,"That's my plan!  It does affect any vacation plans since flying is out of the question - boat, car or train are my only options!",no_passages_used,Don't forget horseback. That is how many people used to travel in the old days.,"Yes, you can take the train, boat, or plane. It is much safer than flying."
2486,Hollywood,Hollywood,"Hollywood ( ) is a neighborhood in the central region of Los Angeles, California.","I've always wanted to visit Hollywood, California. Have you ever been there?","Hollywood is a neighborhood in the central region of Los Angeles, California, notable as the home of the U.S. film industry including several of its historic studios."
2487,Social anxiety disorder,"How do you handle it, is there medication or therapy?",Some sufferers may use alcohol or other drugs to reduce fears and inhibitions at social events.,I don't take medication but I often find that alcohol helps lessen anxiety. That is why it is known as a social lubricant.,"Yes, I have tried medication and therapy.  Some disorders associated with the social anxiety spectrum include anxiety disorders, mood disorders, autism, eating disorders, and substance use disorders."
2488,Beach,It really is! We are very lucky in Florida to have so much coastline. I wish all states could enjoy it as well. ,"The particles can also be biological in origin, such as mollusc shells or coralline algae.",Thinking about how the particles of sand can be biological in origin like algae and Mollusc shells goes to show you how so many things are living.,"Yes, I agree.  Florida is a great place to visit.  It's the first state in the US with a coastline that extends from the Atlantic Ocean to the Gulf of Mexico."
2489,Lawyer,Lawyer,"A lawyer is a person who practices law, as a paralegal, advocate, barrister, attorney, counselor, solicitor, or chartered legal executive.",Hi. My husband is a lawyer who practices criminal law. There are different areas of the practice in our country.,I have always wanted to be a lawyer.  I think it would be so rewarding to be able to provide legal services to my clients.
2490,Pizza,But i love pizza with more cheese,Pizza is a traditional Italian dish consisting of a yeasted flatbread typically topped with tomato sauce and cheese and baked in an oven.,pizza with just bread cheese and sauce is great,Modern pizza evolved from similar flatbread dishes in Naples in the 18th or early 19th century.
2491,Music lesson,"Piano
i have taken formal music lessons since i was 5.)",Music lessons are a type of formal instruction in playing a musical instrument or singing.,Music lessons are a type of formal instruction in playing an instrument or singing. Typically they are priced kind of heavily..,"The piano is an acoustic, stringed musical instrument invented in Italy by Bartolomeo Cristofori around the year 1700"
