,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2234,Broken heart,"Oh no! that sounds terrible, I sure hope your friend finds love again with another animal, Just let him know that he has family and friends to back him up.","The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",He has a great support system. The concept of a broken heart dates all the way back about 3000 years ago.,I hope so too. I hope he finds love again with another animal as well. Broken heart is a concept that has been around since at least 600 BC. 
2235,Online shopping,what tools do you use? i've tried priceblink but none of the others,"As of 2016, customers can shop online using a range of different computers and devices, including desktop computers, laptops, tablet computers and smartphones.","Ebates and Honey are my favorites.  You can use these tools on desktop computers, laptops, tablets, and smartphones.  Shopping is so much easier these days!","I use priceblink.  It's a tool that allows me to browse the firm's range of products and services, view photos or images of the products, along with information about the product specifications, features and prices."
2236,Auto racing,"Auto racing
I really like Auto racing. In fact I'm watching the British Grand Prix right now!","Almost as soon as automobiles had been invented, races of various sorts were organised, with the first recorded as early as 1867.",There was races for automobiles as soon as they recorded as early as 1867.,I love auto racing too! It's a motorsport involving the racing of automobiles for competition. It's been around since the invention of the automobile.
2237,Green,"Hmmm that is very interesting.  It is also the national color of Ireland, the dress that the Mona Lisa is wearing, the benches in the british house of commons, and the color of the banner of Islam.",Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,Many creatures have adapted to their green environments by using green to blend in.,It is also the color of the flag of the Republic of Ireland. It is used in the republican and nationalist traditions in modern times.
2238,Accounting,"Accounting is a systematic, verifiable and fallible knowledge, since it is true knowledge.",Practitioners of accounting are known as accountants.,Accountants or people who work in accounting must be very smart and responsible!,"Yes, it is true knowledge. It is also the basis for the study of finance and accounting."
2239,Elvis Presley,"Elvis Presley
Hi, do you know about Elvis Presley","Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",Hi there! Let's talk about the popular musician Elvis Presley? .,"Elvis Presley is one of my favorite singers.  He was born in Memphis, Tennessee."
2240,Formula One,Haha I know - doesn't stop me trying though!! My other half is in to all that and has been to watch formula one racing.,"The ""formula"", designated in the name, refers to a set of rules, to which all participants' cars must conform.",Maybe it will make you feel better to know that Formula One got its name from having a set of rules (formula) to which cars must conform.  Increases safetly.,"That's cool!  I've been to the Indianapolis Motor Speedway, which is the oldest existing purpose-built automobile racing circuit in the United States.  It's still in use!"
2241,Kurt Cobain,did they add anymore members?,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.","I think they got a new drummer, ""Bleach"" was released on the independent record label Sub Pop in 1989.",Yeah they added Krist Novoselic and Aaron Burckhard in 1987 and Krist died in 1991.
2242,Bee,"Bee
I dont like bees because they sting","Bees are flying insects closely related to wasps and ants, known for their role in pollination and, in the case of the best-known bee species, the European honey bee, for producing honey and beeswax.","me too, they are flying insects closely related to wasps and ants, known for their role in pollination ","Bees are flying insects closely related to wasps and ants, known for their role in pollination"
2243,no_passages_used,is there a browser extension? or do you have to visit their website?,no_passages_used,There is a browser extension to make it really easy.  Honey actually if the on like the best. ,"Yes.  It's a browser extension that you can install on your browser.  You can use it to browse the firm's range of products and services, view photos or images of the products, along with information about the product specifications, features and prices."
